id,year,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,where_coordinates,latitude,longitude,preliminary
96328,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-12,2005-06-12,0,0,1,0,1,1,1,Gool village,33.275584,75.021236,
90433,2005,2,NSCN-IM - NSCN-K,NSCN-IM - NSCN-K,NSCN-IM,NSCN-K,India,Asia,2005-06-13,2005-06-13,0,0,0,2,2,2,2,Bhandari village,26.265117,94.092460,
93269,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-13,2005-06-13,0,3,0,0,3,3,3,Marmat village,33.081780,75.467984,
96334,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-13,2005-06-13,0,0,0,0,0,15,0,Pulwama district,33.836438,74.934837,
96329,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-14,2005-06-14,0,0,1,0,1,1,1,Pulwama district,33.836438,74.934837,
86399,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-15,2005-06-15,1,0,0,0,1,1,1,Krala Pora village,34.272323,74.274196,
87953,2005,1,India: Manipur,Government of India - PREPAK,Government of India,PREPAK,India,Asia,2005-06-15,2005-06-15,0,2,0,0,2,2,2,Churachandpur district,24.333333,93.666667,
93270,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-15,2005-06-15,0,2,0,0,2,2,2,Srinagar town,34.080399,74.823383,
90337,2005,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2005-06-16,2005-06-16,0,4,0,0,4,4,4,Dibrugarh district,27.303769,95.018699,
93272,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-16,2005-06-16,3,0,0,0,3,3,3,Budhal town,33.307624,74.557540,
93273,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-16,2005-06-16,0,2,0,0,2,2,2,Doda district,33.100810,75.649700,
90398,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-17,2005-06-17,0,0,0,0,0,3,0,Badgam district,33.890010,74.662970,
93123,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-17,2005-06-17,0,1,0,0,1,1,1,Chersu village,33.864294,75.075214,
93167,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-17,2005-06-17,0,6,0,0,6,6,6,Tangdhar village,34.357933,73.739723,
93274,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-17,2005-06-17,0,1,0,0,1,1,1,Jammu and Kashmir state,33.916670,76.666670,
96331,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-17,2005-06-17,0,0,1,0,1,1,1,Doda district,33.100810,75.649700,
87834,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-19,2005-06-19,1,0,0,0,1,1,1,Kulgam town,33.642257,75.006919,
93124,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-19,2005-06-19,0,2,0,0,2,2,2,Aragam village,34.376759,74.684118,
93275,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-19,2005-06-19,0,0,0,0,0,1,0,Anantnag district,33.833330,75.166670,
93279,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-19,2005-06-19,0,2,0,0,2,2,2,Baramulla district,34.192870,74.369200,
93280,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-19,2005-06-19,0,1,0,0,1,1,1,Kupwara district,34.372601,74.167293,
95250,2005,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2005-06-19,2005-06-19,1,4,0,0,5,5,5,Nalbari district,26.416667,91.433333,
96355,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-19,2005-06-19,0,0,1,0,1,1,1,Wata Lar village,34.263564,74.769485,
90457,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-06-20,2005-06-20,0,0,1,6,7,7,7,Andhra Pradesh state,15.833330,79.750000,
93277,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-20,2005-06-20,2,2,1,0,5,5,5,Mendhar town,33.610440,74.138830,
93278,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-20,2005-06-20,0,1,0,0,1,1,1,Nipor village,33.685686,75.123733,
93052,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-21,2005-06-21,0,2,0,0,2,2,2,Machil sector,34.692380,74.359250,
95437,2005,1,India: Manipur,Government of India - UNLF,Government of India,UNLF,India,Asia,2005-06-21,2005-06-21,0,8,0,0,8,8,8,Phoipi village,24.554539,93.585007,
90472,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-06-22,2005-06-22,1,0,0,0,1,1,1,Cuddapah district,14.416670,78.750000,
95236,2005,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2005-06-22,2005-06-22,0,2,0,0,2,2,2,Dhemaji district,27.483333,94.583333,
90460,2005,1,India: Government,Government of India - CPI-Maoist,Government of India,CPI-Maoist,India,Asia,2005-06-24,2005-06-24,3,17,1,0,21,21,21,Bihar state,25.750000,85.750000,
93053,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-24,2005-06-24,9,0,0,0,9,9,9,Srinagar town,34.080399,74.823383,
95237,2005,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,2005-06-24,2005-06-24,1,0,0,0,1,1,1,Tinsukia district,27.500000,95.366667,
86731,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-26,2005-06-26,0,3,0,0,3,3,3,LoC,32.565000,74.676000,
95300,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-26,2005-06-26,0,0,1,0,1,1,1,Kupwara district,34.372601,74.167293,
95301,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-26,2005-06-26,0,0,1,0,1,1,1,Doda district,33.100810,75.649700,
97315,2005,3,ULFA - Civilians,ULFA - Civilians,ULFA,Civilians,India,Asia,2005-06-26,2005-06-26,0,0,2,0,2,2,2,Guwahati town,26.176076,91.762932,
86735,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-27,2005-06-27,1,0,0,0,1,1,1,Anantnag district,33.833330,75.166670,
93276,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-27,2005-06-27,0,1,0,0,1,1,1,Doda district,33.100810,75.649700,
93281,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-27,2005-06-27,0,1,0,0,1,1,1,Anantnag district,33.833330,75.166670,
93283,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-27,2005-06-27,0,2,0,0,2,2,2,Sawajian village,33.845177,74.284996,
93284,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-28,2005-06-28,2,0,0,0,2,2,2,Chaka village,33.277283,75.328865,
86999,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-29,2005-06-29,4,1,0,0,5,5,5,Doda district,33.100810,75.649700,
95721,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-29,2005-06-29,0,0,1,0,1,1,1,Udhampur district,33.000000,75.166670,
96332,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-29,2005-06-29,0,0,3,0,3,3,2,Maha Kund village,33.224974,75.042869,
89743,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-06-30,2005-06-30,0,1,0,0,1,1,1,Doda district,33.100810,75.649700,
94547,2005,1,India: Manipur,Government of India - PLA,Government of India,PLA,India,Asia,2005-06-30,2005-06-30,5,4,0,0,9,9,9,Manipur state,25.000000,94.000000,
96119,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-30,2005-06-30,0,0,1,0,1,1,1,Baramulla district,34.192870,74.369200,
96285,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-06-30,2005-06-30,0,0,0,0,0,1,0,Kishtwar town,33.321376,75.733425,
87255,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-01,2005-07-01,0,1,0,0,1,1,1,Poonch district,33.770000,74.100000,
89742,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-01,2005-07-01,0,1,0,0,1,1,1,Chanda Haro village,33.977444,74.975673,
96286,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-01,2005-07-01,0,0,1,0,1,1,1,Srinagar town,34.080399,74.823383,
96287,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-01,2005-07-01,0,0,1,0,1,1,1,Akhal village,34.256173,74.905975,
93055,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-02,2005-07-02,0,6,0,0,6,6,6,"Keri village, Kalakote sub-district",33.148049,74.509880,
93168,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-02,2005-07-02,0,1,0,0,1,1,1,Rajouri town,33.339199,74.320461,
158793,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-03,2005-07-03,0,2,0,0,2,3,2,Baramulla district,34.192870,74.369200,
158794,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-03,2005-07-03,0,2,0,0,2,2,3,Pulwama district,33.836438,74.934837,
87585,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-03,2005-07-03,0,0,1,0,1,1,1,Baramulla district,34.192870,74.369200,
87586,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-03,2005-07-03,1,0,0,0,1,1,1,Udhampur district,33.000000,75.166670,
87838,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-03,2005-07-03,0,3,0,0,3,2,2,Anantnag district,33.833330,75.166670,
92671,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-03,2005-07-03,0,0,1,0,1,1,1,Tral town,33.919908,75.117832,
96120,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-03,2005-07-03,0,0,1,0,1,1,1,Doda district,33.100810,75.649700,
88006,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-05,2005-07-05,2,0,0,0,2,2,2,Machil sector,34.692380,74.359250,
96121,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-05,2005-07-05,0,0,1,0,1,1,1,Pulwama district,33.836438,74.934837,
86925,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-06,2005-07-06,0,0,0,0,0,1,0,Anantnag district,33.833330,75.166670,
95424,2005,1,India: Manipur,Government of India - UNLF,Government of India,UNLF,India,Asia,2005-07-06,2005-07-06,0,2,0,0,2,2,2,Ukhrul district,24.966667,93.550000,
96333,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-06,2005-07-06,0,0,1,0,1,1,1,Baramulla district,34.192870,74.369200,
86926,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-07,2005-07-07,0,0,0,0,0,1,0,Badgam district,33.890010,74.662970,
88499,2005,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2005-07-07,2005-07-07,0,0,5,0,5,5,5,Sambalpur district,21.464490,84.170661,
93056,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-07,2005-07-07,0,3,0,0,3,3,3,LoC,32.565000,74.676000,
93057,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-07,2005-07-07,0,4,0,0,4,4,4,Anantnag district,33.833330,75.166670,
93060,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-08,2005-07-08,4,6,0,0,10,10,10,Poonch district,33.770000,74.100000,
96288,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-08,2005-07-08,0,0,1,0,1,1,1,Badgam district,33.890010,74.662970,
87313,2005,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,2005-07-09,2005-07-09,0,0,2,0,2,2,2,Jammu and Kashmir state,33.916670,76.666670,
90264,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-09,2005-07-09,0,1,0,0,1,1,1,Batnoor Jagir village,33.923870,75.183792,
93058,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-09,2005-07-09,0,2,0,0,2,2,2,Jammu and Kashmir state,33.916670,76.666670,
86730,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-10,2005-07-10,0,2,0,0,2,2,2,Pulwama district,33.836438,74.934837,
94549,2005,1,India: Manipur,Government of India - PLA,Government of India,PLA,India,Asia,2005-07-10,2005-07-10,0,3,0,0,3,3,3,Manipur state,25.000000,94.000000,
86506,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-11,2005-07-11,0,3,0,0,3,3,3,Baramulla district,34.192870,74.369200,
93059,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-11,2005-07-11,0,1,0,0,1,1,1,Doda district,33.100810,75.649700,
93062,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-11,2005-07-11,0,2,0,0,2,2,2,Gambhir Muglan village,33.529504,74.313346,
93063,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-11,2005-07-11,0,0,0,0,0,2,0,Jammu and Kashmir state,33.916670,76.666670,
87250,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-12,2005-07-12,0,1,0,0,1,1,1,Doda district,33.100810,75.649700,
87620,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-12,2005-07-12,0,1,0,0,1,1,1,Anantnag district,33.833330,75.166670,
87621,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-12,2005-07-13,0,0,0,0,0,2,0,Jammu and Kashmir state,33.916670,76.666670,
87024,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-13,2005-07-13,0,3,0,0,3,3,3,Tangdhar village,34.357933,73.739723,
87025,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-13,2005-07-13,0,1,0,0,1,1,1,Kupwara district,34.372601,74.167293,
90014,2005,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,2005-07-14,2005-07-14,0,0,0,0,0,3,0,Anantnag district,33.833330,75.166670,
93064,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-14,2005-07-23,0,15,1,0,16,16,16,Gurez town,34.636695,74.773751,
93065,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-14,2005-07-14,2,4,0,0,6,6,6,Jammu and Kashmir state,33.916670,76.666670,
93067,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-14,2005-07-14,0,2,0,0,2,2,2,Kupwara district,34.372601,74.167293,
93068,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-14,2005-07-14,0,3,0,0,3,3,3,Anantnag district,33.833330,75.166670,
87833,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-15,2005-07-16,0,4,0,0,4,4,4,Kupwara district,34.372601,74.167293,
88007,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-16,2005-07-16,2,0,1,0,3,3,3,Jammu and Kashmir state,33.916670,76.666670,
88051,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-16,2005-07-16,0,2,0,0,2,2,2,Jammu and Kashmir state,33.916670,76.666670,
93066,2005,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,2005-07-16,2005-07-16,0,4,0,0,4,4,4,Kupwara district,34.372601,74.167293,
88509,2005,3,CPI-Maoist - Civilians,CPI-Maoist - Civilians,CPI-Maoist,Civilians,India,Asia,2005-07-17,2005-07-17,0,0,0,0,0,7,0,Bijapur district,18.843220,80.776100,
